name,cmc,release_year,price,color,image,type_line,artist
Ankh of Mishra,2,1993,350.0,#8c8d8b,https://cards.scryfall.io/normal/front/a/0/a0367e54-eb07-475a-b06b-f869a046a86c.jpg?1559591874,Artifact,Amy Weber
Aspect of Wolf,2,1993,100.85,#087500,https://cards.scryfall.io/normal/front/3/6/36f7dc8e-e02a-4ceb-8767-2875f86e6811.jpg?1559591875,Enchantment — Aura,Jeff A. Menges
Bad Moon,2,1993,169.88,#000000,https://cards.scryfall.io/normal/front/b/f/bf812f48-633c-46ab-b0c3-4819ab1b4e49.jpg?1559591929,Enchantment,Jesper Myrfors
Blaze of Glory,1,1993,360.0,#ffffff,https://cards.scryfall.io/normal/front/f/7/f78aef20-e3bb-484c-9fa1-d2859408b04a.jpg?1559591863,Instant,Richard Thomas
Blessing,2,1993,90.84,#ffffff,https://cards.scryfall.io/normal/front/b/c/bcd624c8-f06e-4181-865e-6a14ffc9302f.jpg?1559591632,Enchantment — Aura,Julie Baroh
Chaoslace,1,1993,85.49,#ff1a1a,https://cards.scryfall.io/normal/front/d/9/d980e9c0-db88-41f9-8dbf-89f0e1ac6c20.jpg?1559591852,Instant,Dameon Willich
Clockwork Beast,6,1993,47.5,#8c8d8b,https://cards.scryfall.io/normal/front/6/c/6c6efe95-ae57-4ff1-8f8a-0d6f3bd36d9c.jpg?1559591845,Artifact Creature — Beast,Drew Tucker
Cockatrice,5,1993,119.99,#087500,https://cards.scryfall.io/normal/front/f/c/fc71dd0f-dffe-4671-b9e3-ddec70626688.jpg?1559591841,Creature — Cockatrice,Dan Frazier
Copy Artifact,2,1993,1499.99,#341aff,https://cards.scryfall.io/normal/front/e/2/e24fe07d-1328-4165-b7a0-622b60cec481.jpg?1559591837,Enchantment,Amy Weber
Darkpact,3,1993,129.99,#000000,https://cards.scryfall.io/normal/front/0/9/09b12bcb-a935-48be-a5e8-abbb890e91ca.jpg?1559591829,Sorcery,Quinton Hoover
Deathlace,1,1993,80.0,#000000,https://cards.scryfall.io/normal/front/e/1/e16fc59a-17da-462a-86ea-31f8a9ac18a1.jpg?1559591826,Instant,Sandra Everingham
Disrupting Scepter,3,1993,171.04,#8c8d8b,https://cards.scryfall.io/normal/front/a/e/ae91e07c-ad6d-41d9-bd65-184f92761334.jpg?1559591616,Artifact,Dan Frazier
Drain Power,2,1993,171.0,#341aff,https://cards.scryfall.io/normal/front/9/6/9672caeb-5cf8-4b40-a371-005c911a67d9.jpg?1559591511,Sorcery,Douglas Shuler
Earthquake,1,1993,313.38,#ff1a1a,https://cards.scryfall.io/normal/front/8/6/86435875-ac92-4348-b41e-19570cf62a1c.jpg?1559591812,Sorcery,Dan Frazier
Farmstead,3,1993,197.8,#ffffff,https://cards.scryfall.io/normal/front/c/4/c49ecc66-dccb-4026-8c6e-0b275a635a1f.jpg?1559591808,Enchantment — Aura,Mark Poole
Fastbond,1,1993,758.1,#087500,https://cards.scryfall.io/normal/front/f/4/f48ed192-c1a1-437a-80dd-647a616b46e3.jpg?1559591806,Enchantment,Mark Poole
Fork,2,1993,355.25,#ff1a1a,https://cards.scryfall.io/normal/front/8/1/8144418b-e3e5-459f-8db2-f2e348fba4da.jpg?1559591795,Instant,Amy Weber
Gaea's Liege,6,1993,230.0,#087500,https://cards.scryfall.io/normal/front/5/5/554362d7-97b3-4a55-9292-15e90435088d.jpg?1559591792,Creature — Avatar,Dameon Willich
