name,cmc,release_year,price,color,image,type_line,artist
Agonasaur Rex,5,2025,19.99,#087500,https://cards.scryfall.io/normal/front/5/b/5b11ec26-9e07-45e1-bcaa-5d44d1231586.jpg?1737532797,Creature — Dinosaur,Lucas Graciano
Basri- Tomorrow's Champion,1,2025,19.99,#ffffff,https://cards.scryfall.io/normal/front/9/9/991270fa-a391-4c2e-bd9a-19151386fb67.jpg?1737478774,Legendary Creature — Human Knight,Kai Carpenter
Boommobile,4,2025,19.99,#ff1a1a,https://cards.scryfall.io/normal/front/9/3/930c8289-4043-401a-8a7f-22349b7148b4.jpg?1737489329,Artifact — Vehicle,Alexandr Leskinen
Chandra- Spark Hunter,4,2025,19.99,#ff1a1a,https://cards.scryfall.io/normal/front/1/1/11f9b98e-48a1-491e-bdab-6e94e4ec747a.jpg?1737532228,Legendary Planeswalker — Chandra,Devin Elle Kurtz
Count on Luck,3,2025,19.99,#ff1a1a,https://cards.scryfall.io/normal/front/8/f/8f31beae-9b8f-4c32-af84-9f3ee767ba1d.jpg?1737657458,Enchantment,Michal Ivan
Cursecloth Wrappings,4,2025,14.99,#000000,https://cards.scryfall.io/normal/front/d/5/d5803b32-4a81-46c2-9b10-3198a709611d.jpg?1737653699,Artifact,Dominik Mayer
Daretti- Rocketeer Engineer,5,2025,9.99,#ff1a1a,https://cards.scryfall.io/normal/front/b/e/be626e2f-1075-4497-bd5b-bd805777afd3.jpg?1729892278,Legendary Creature — Goblin Artificer,Borja Pindado
Full Throttle,6,2025,14.99,#ff1a1a,https://cards.scryfall.io/normal/front/d/9/d91f7cad-89e8-45cb-a78e-b35b0ee64783.jpg?1737630379,Sorcery,Benjamin Ee
Lifecraft Engine,3,2025,14.99,#8c8d8b,https://cards.scryfall.io/normal/front/4/0/40c92203-17df-4f10-92c6-ebcc79f01357.jpg?1736766413,Artifact — Vehicle,Mirko Failoni
Loot- the Pathfinder,5,2025,29.84,#d78f42,https://cards.scryfall.io/normal/front/3/3/33c59c04-4c0b-4a60-826e-3a7757d0b2a2.jpg?1737496638,Legendary Creature — Beast Noble,Ernanda Souza
Muraganda Raceway,0,2025,19.99,#8c8d8b,https://cards.scryfall.io/normal/front/5/0/5041ae16-29ff-4ad5-8a37-4736e9409294.jpg?1737501000,Land,Brian Valeza
Repurposing Bay,3,2025,19.99,#341aff,https://cards.scryfall.io/normal/front/0/c/0cf1ace1-b7f5-4bd9-a494-ee7cb6c1f854.jpg?1737482625,Artifact,William Tempest
Sab-Sunen- Luxa Embodied,5,2025,29.31,#d78f42,https://cards.scryfall.io/normal/front/2/e/2ef555b1-666d-4386-8983-0e88f9b6cdec.jpg?1737504154,Legendary Creature — God,Valera Lutfullina
The Aetherspark,4,2025,55.36,#8c8d8b,https://cards.scryfall.io/normal/front/0/5/05690d52-06c4-40b1-8360-380418a83250.jpg?1737499590,Legendary Artifact Planeswalker — Equipment,Donato Giancola
Vnwxt- Verbose Host,2,2025,22.8,#341aff,https://cards.scryfall.io/normal/front/8/9/893254c7-64cc-4cb9-b79f-2c41a8935ea0.jpg?1737482606,Legendary Creature — Homunculus,Izzy
Wastewood Verge,0,2025,19.99,#d78f42,https://cards.scryfall.io/normal/front/5/c/5ceacc7d-d407-4f82-af58-9bdf8426924e.jpg?1737501304,Land,Bartek Fedyczak
Winter- Cursed Rider,2,2025,18.99,#d78f42,https://cards.scryfall.io/normal/front/0/2/02d46d0e-3161-45b5-a49e-5cd592c67ddd.jpg?1737490629,Legendary Creature — Human Warlock,Daren Bader
