name,cmc,release_year,price,color,image,type_line,artist
Animate Wall,1,1993,10.22,#ffffff,https://cards.scryfall.io/normal/front/e/5/e5bcf08f-6cf0-432d-a77a-b98e59008a29.jpg?1559591912,Enchantment — Aura,Dan Frazier
Ankh of Mishra,2,1993,22.5,#8c8d8b,https://cards.scryfall.io/normal/front/1/b/1bc25f70-c64f-475e-8529-1631bdd3d7dc.jpg?1559591806,Artifact,Amy Weber
Aspect of Wolf,2,1993,0.91,#087500,https://cards.scryfall.io/normal/front/b/0/b06f50ed-1248-4489-afc0-7c5cf185650c.jpg?1559591693,Enchantment — Aura,Jeff A. Menges
Badlands,0,1993,154.2,#d78f42,https://cards.scryfall.io/normal/front/8/b/8b9f6057-aa8b-4baa-8336-83a353ba4d00.jpg?1559591913,Land — Swamp Mountain,Rob Alexander
Bad Moon,2,1993,0.78,#000000,https://cards.scryfall.io/normal/front/7/d/7dd7ac91-728c-41b8-9b12-ba41336721f7.jpg?1559591692,Enchantment,Jesper Myrfors
Balance,2,1993,22.26,#ffffff,https://cards.scryfall.io/normal/front/b/8/b8db74fa-56a7-4ae3-ba5f-3156b2829f78.jpg?1559591550,Sorcery,Mark Poole
Birds of Paradise,1,1993,67.32,#087500,https://cards.scryfall.io/normal/front/3/8/38e33386-a868-478d-91f1-56899c652c09.jpg?1559591764,Creature — Bird,Mark Poole
Blessing,2,1993,1.1,#ffffff,https://cards.scryfall.io/normal/front/e/a/eacb84a7-b6a5-4f8f-96cf-78cedea03987.jpg?1559591687,Enchantment — Aura,Julie Baroh
Braingeyser,2,1993,48.33,#341aff,https://cards.scryfall.io/normal/front/7/7/77447457-1394-417c-832c-35b0306ee72f.jpg?1559591554,Sorcery,Mark Tedin
Chaoslace,1,1993,1.04,#ff1a1a,https://cards.scryfall.io/normal/front/e/d/ed2cc2d5-4557-4da8-8b54-ad9e401d5ba5.jpg?1559591888,Instant,Dameon Willich
Chaos Orb,2,1993,300.0,#8c8d8b,https://cards.scryfall.io/normal/front/a/3/a340cfdf-2401-4d19-8d67-b599a2a51641.jpg?1559591707,Artifact,Mark Tedin
Contract from Below,1,1993,15.95,#000000,https://cards.scryfall.io/normal/front/3/4/34fedae5-87f0-4857-9bc5-788753659b6a.jpg?1559591803,Sorcery,Douglas Shuler
Deathlace,1,1993,3.41,#000000,https://cards.scryfall.io/normal/front/e/3/e3adf23a-c37e-42ad-92a4-16a16c3f1c44.jpg?1559591853,Instant,Sandra Everingham
Demonic Attorney,3,1993,17.86,#000000,https://cards.scryfall.io/normal/front/0/6/060d3514-84de-49a5-a921-d6a88e3c3fa7.jpg?1559591922,Sorcery,Daniel Gelon
Demonic Hordes,6,1993,10.81,#000000,https://cards.scryfall.io/normal/front/0/4/046980da-f32c-4102-8da9-df96e9e6d0bc.jpg?1559591866,Creature — Demon,Jesper Myrfors
Disrupting Scepter,3,1993,16.99,#8c8d8b,https://cards.scryfall.io/normal/front/5/b/5b61d695-5594-4885-abe1-8a7a548f8f12.jpg?1559591673,Artifact,Dan Frazier
Drain Power,2,1993,1.35,#341aff,https://cards.scryfall.io/normal/front/e/5/e5e5c722-f247-4101-912d-74f3afec1ca8.jpg?1559591908,Sorcery,Douglas Shuler
Farmstead,3,1993,1.75,#ffffff,https://cards.scryfall.io/normal/front/4/c/4c301096-5561-4205-8ea5-cdd05b8f5a47.jpg?1559591595,Enchantment — Aura,Mark Poole
Fastbond,1,1993,27.25,#087500,https://cards.scryfall.io/normal/front/6/1/6151b583-3aa7-4be8-9d05-d5e53f19c6c9.jpg?1559591909,Enchantment,Mark Poole
Force of Nature,6,1993,12.32,#087500,https://cards.scryfall.io/normal/front/d/d/dd1fce25-681b-4355-b872-78adc6bb4dad.jpg?1559591830,Creature — Elemental,Douglas Shuler
Fork,2,1993,31.43,#ff1a1a,https://cards.scryfall.io/normal/front/d/f/df918162-c87c-49ee-bc8d-344f768a3888.jpg?1559591636,Instant,Amy Weber
Fungusaur,4,1993,10.0,#087500,https://cards.scryfall.io/normal/front/d/7/d786bdf8-7a93-41e4-bd6c-4cb9608584bd.jpg?1559591638,Creature — Fungus Dinosaur,Daniel Gelon
Gauntlet of Might,4,1993,140.22,#ff1a1a,https://cards.scryfall.io/normal/front/e/2/e23b1093-6108-476b-a8c1-581951257dc9.jpg?1559591829,Artifact,Christopher Rush
Goblin King,3,1993,17.3,#ff1a1a,https://cards.scryfall.io/normal/front/c/b/cb62f97c-3a2d-470d-a42c-411b3d39622a.jpg?1559591796,Creature — Goblin,Jesper Myrfors
Howling Mine,2,1993,0.78,#8c8d8b,https://cards.scryfall.io/normal/front/b/6/b631cff1-6f5f-41af-ada2-46e8eefe6849.jpg?1559591666,Artifact,Mark Poole
Illusionary Mask,2,1993,34.0,#8c8d8b,https://cards.scryfall.io/normal/front/7/7/77ccbbcb-6895-49bc-8353-66deec99db16.jpg?1559591885,Artifact,Amy Weber
Jayemdae Tome,4,1993,29.67,#8c8d8b,https://cards.scryfall.io/normal/front/0/e/0e671f37-4849-42ec-b017-d0934b8064a2.jpg?1559591725,Artifact,Mark Tedin
Kormus Bell,4,1993,8.22,#8c8d8b,https://cards.scryfall.io/normal/front/b/9/b949538c-ec37-48ba-b255-fa722c182667.jpg?1559591566,Artifact,Christopher Rush
Lich,4,1993,38.49,#000000,https://cards.scryfall.io/normal/front/8/2/82b30c79-45c4-435f-ad61-fb6dc15b42c8.jpg?1559591575,Enchantment,Daniel Gelon
Living Artifact,1,1993,0.68,#087500,https://cards.scryfall.io/normal/front/e/b/ebc1a199-3d02-4db7-8a92-3df179ff5870.jpg?1559591747,Enchantment — Aura,Anson Maddocks
Lord of the Pit,7,1993,17.62,#000000,https://cards.scryfall.io/normal/front/5/4/545859bc-c1f3-4526-8840-3eb8117c3558.jpg?1559591842,Creature — Demon,Mark Tedin
Magical Hack,1,1993,5.69,#341aff,https://cards.scryfall.io/normal/front/d/6/d66e6a50-d61f-4c0e-8742-2faba6d1ad48.jpg?1559591564,Instant,Julie Baroh
Mahamoti Djinn,6,1993,19.47,#341aff,https://cards.scryfall.io/normal/front/c/9/c90ecea4-24b3-4dfa-9bdf-1d38049ba6f5.jpg?1559591528,Creature — Djinn,Dan Frazier
